Date,Track,RaceNumber,HorseNumber,HorseName,Weight,RSRLastRun,Barrier,Jockey,Odds,Trainer,RunsFromSpell,DaysSinceLastRun,LastStartFinishPosition,Distance,Age,Starts,FinishPosition,RSR
7/11/2023,Canberra,4,8,Latin Lyric,55,70.49999984,6,M A Cahill,5.5,Craig Carmody,4,36,6,1600,6,38,3,71.09062516
7/11/2023,Canberra,5,1,Contanti,59,65.6458329,2,Nick Heywood,6.5,Geoffrey Crothers,0,56,6,1300,5,11,6,68.4000002
7/11/2023,Canberra,5,2,Where Is Ken,56.5,68.3,4,Jake Barrett,6,B Joseph & P & M Jones,1,15,1,1300,4,5,3,68.93846159
7/11/2023,Canberra,5,3,Raider Eightyeight,57,62.75000022,1,Jack Martin,8,J M Cleary,2,9,9,1300,4,10,7,60.87692288
7/11/2023,Canberra,5,4,Breakaway Week,56.5,70.61249997,7,James Innes,3.799999952,K R Dryden,3,18,2,1300,5,13,5,67.03461549
7/11/2023,Canberra,5,5,Dorami,56.5,62.93333333,5,B P Ward,9,N F Gardner,2,18,7,1300,4,8,1,71.9
7/11/2023,Canberra,5,8,Miss Givings,52,74.8,6,Emma Ly,13,Michelle Ritchie,9,51,1,1300,5,14,4,63.85769251
7/11/2023,Canberra,5,9,Prometio Mas,55,68.94999989,3,D R Beasley,3.299999952,K R Dryden,9,18,3,1300,5,18,2,68.58461538
7/11/2023,Canberra,6,1,County Kilkenny,59,66.89615385,5,D R Beasley,2.25,T P Donnelly,3,15,3,1600,4,5,4,67.74999996
7/11/2023,Canberra,6,2,Ferrari Man,59,63.403125,7,B P Ward,6,A D Bourke,4,9,4,1600,4,16,1,70.5
7/11/2023,Canberra,6,4,Jimmy Nails,59,68.55,2,Nick Heywood,3.799999952,K R Dryden,4,18,3,1600,4,5,2,69.46874996
7/11/2023,Canberra,6,5,Coupla Days,57,NULL,3,Jack Martin,15,John Nisbet,4,10,2,1600,5,20,7,57.38437533
7/11/2023,Canberra,6,7,Ahead Of The Game,55,61.39999983,4,Ellen Hennessy,7.5,Matthew Smith,4,10,5,1600,4,11,3,65.92499998
7/11/2023,Canberra,6,8,Ample Time,55,59.3642859,1,Damon Budler,12,Matthew Smith,1,11,7,1600,4,1,5,61.284375
7/11/2023,Canberra,6,9,Firealarm,55,58.02499963,8,James Innes,51,G Portelli,3,11,10,1600,3,3,6,60.425
7/11/2023,Canberra,6,10,Little Complicated,55,60.17739744,6,Ms K Nisbet,31,J Rolfe,5,9,5,1600,4,22,8,49.76875033
7/11/2023,Canberra,7,1,Galaxy Reign,59,57.2125,7,Ellen Hennessy,12,R Cole,0,123,8,1300,5,12,4,60.56538441
7/11/2023,Canberra,7,2,Keynes Time,59,49.31428571,3,Damon Budler,2.700000048,G P Vella,4,18,6,1300,5,18,1,66.7
7/11/2023,Canberra,7,3,Ten Feathers,59,-144.5289095,8,Pierre Boudvillain,16,J Rolfe,0,137,12,1300,5,13,9,51.68076943
7/11/2023,Canberra,7,5,Yourawizard,59,41.2083329,2,Jack Martin,31,Cindy Browne,1,38,10,1300,5,1,7,54.6423081
7/11/2023,Canberra,7,6,Gatchan,57,NULL,6,B P Ward,31,N F Gardner,0,236,0,1300,4,7,3,63.83076918
7/11/2023,Canberra,7,7,Hedwig,57,55.05357105,1,Ms K Nisbet,4.800000191,Martin Guenther,5,18,5,1300,4,7,8,51.35
7/11/2023,Canberra,7,8,Hotlips Houlihan,55.5,51.70416689,5,Jake Barrett,3.799999952,Shari-Lea Hitchcock,1,17,9,1300,5,11,5,57.55384615
7/11/2023,Canberra,7,9,Toes In The Water,53,54.7,9,Ms C Keatings,9,N J Olive,1,15,6,1300,3,1,2,61.05384614
7/11/2023,Canberra,7,10,White Tights,55.5,34.87499948,4,J Mallyon,21,P J Facoory,1,29,9,1300,3,1,6,54.59230749
7/11/2023,Canberra,8,1,Rathlin,59.5,60.40967674,2,Ms K Nisbet,10,Matthew Kelley,3,20,9,1300,6,36,1,82.2
7/11/2023,Canberra,8,2,Deep Snow,58.5,62.84166645,1,Ellen Hennessy,26,Becky Wheeler,1,18,9,1300,5,15,4,78.43846159
7/11/2023,Canberra,8,4,Trooper Knuckle,57.5,80.421875,5,James Innes,2.450000048,K R Dryden,9,18,3,1300,6,19,4,77.63846159
7/11/2023,Canberra,8,5,Vella Magic,57.5,78.6,4,Damon Budler,3,G P Vella,4,18,1,1300,6,11,3,79.33076918
7/11/2023,Canberra,8,7,Narito,55.5,73.68749978,8,B P Ward,17,T Sergi,5,45,6,1300,5,12,7,72.23076913
7/11/2023,Canberra,8,8,Zelago,54,69.22500026,7,Jake Barrett,14,B Joseph & P & M Jones,4,9,7,1300,7,51,8,67.01153866
7/11/2023,Canberra,8,9,Frisson,55,77.8,3,M A Cahill,6.5,G G Kirkup,1,8,1,1300,6,35,6,75.63846159
7/11/2023,Canberra,8,10,Chairman's List,53,70.63928609,6,Ms C Keatings,21,R Cole,2,26,8,1300,7,31,2,76.78846154
7/11/2023,Canberra,9,1,Code In Time,58,NULL,3,Ellen Hennessy,2,Annabel Neasham,0,NULL,NULL,1000,3,0,2,71.075
7/11/2023,Canberra,9,2,Vaderzan,58,65.69405944,7,Nick Heywood,2.099999905,K R Dryden,7,19,3,1000,4,10,1,75.2
7/11/2023,Canberra,9,4,Allegro Miss,56,NULL,5,Ms K Nisbet,41,C Karakatsanis,0,NULL,NULL,1000,3,0,5,61.49999974
7/11/2023,Canberra,9,5,Artic Panther,56,49.15833333,1,James Innes,31,G Portelli,2,23,6,1000,3,2,6,57.1
7/11/2023,Canberra,9,7,Frosty Jo,52,NULL,4,Ms C Ferris,20,G Portelli,0,NULL,NULL,1000,3,0,4,58.57499948
7/11/2023,Canberra,9,9,Tolima,54.5,58.81785724,6,Jake Barrett,11,B Joseph & P & M Jones,1,36,5,1000,4,6,3,61.95000013
7/11/2023,Canberra,9,12,Litvyak,55.5,27.84999948,2,Damon Budler,51,D J Rolfe,4,9,11,1000,4,6,7,45.15000052
7/11/2023,Eagle Farm,1,1,A Dime Approach,57.5,70.58333362,11,Ms G Cartwright,21,Chris Anderson,4,13,4,1840,4,8,7,68.05000014
7/11/2023,Eagle Farm,1,3,Octavio,57.5,72.33719496,2,Damien Thornton,4.400000095,C J Waller,3,6,4,1840,4,6,1,77.2
7/11/2023,Eagle Farm,1,5,Royal Court,57.5,64.45,4,Dale Smith,101,Ms W Bannerot,5,17,3,1840,5,16,5,71.34999986
7/11/2023,Eagle Farm,1,6,Space Journey,57.5,66.45,1,Kyle Wilson-Taylor,21,Jesse Townsend,8,12,2,1840,4,10,8,67.15000029
7/11/2023,Eagle Farm,1,7,United Front,57.5,73.55833341,3,Martin Harley,3.599999905,K M Schweida,5,13,3,1840,4,8,2,76.74999998
7/11/2023,Eagle Farm,1,8,Exposition,56,71.96666686,5,Ryan Maloney,4.400000095,C J Waller,1,20,5,1840,3,5,9,61
7/11/2023,Eagle Farm,1,9,Cassie's Girl,55.5,57.20000014,9,S Cormack,151,Ms L Paton,15,12,7,1840,6,23,11,55.64999971
7/11/2023,Eagle Farm,1,10,Duma,53.5,73.1222223,10,Ceejay Graham,8,Billy Healey,4,13,2,1840,5,12,4,68.44999993
7/11/2023,Eagle Farm,1,11,Kalends,55.5,71.640625,12,Angela Jones,5.5,T J Gollan,5,18,2,1840,4,9,3,73.04999993
7/11/2023,Eagle Farm,1,12,Charpat,51,39.53571578,6,Melea Castle,201,C A Cousins,2,9,11,1840,3,2,12,48
7/11/2023,Eagle Farm,1,13,How Ya Been Anyway,57.5,64.80625008,8,Jaden Lloyd,16,P P Jenkins,2,11,5,1840,5,5,6,70.30000014
7/11/2023,Eagle Farm,1,14,Bramble Bay,57.5,NULL,7,N Thomas,201,J E Murdoch,2,10,6,1840,4,20,10,58.90000029
7/11/2023,Eagle Farm,2,2,Whodat,57.5,83.7,6,R Dolan,5,M J Dunn,5,17,1,1840,6,21,5,76.95
7/11/2023,Eagle Farm,2,4,Coup De Tonnerre,56.5,77.59444444,5,Ryan Maloney,7,T J Gollan,7,23,2,1840,6,34,2,83.34999993
7/11/2023,Eagle Farm,2,5,Jakkalberry Finn,56.5,NULL,3,S Cormack,51,Donald Baker,11,10,3,1840,7,26,6,73.15
7/11/2023,Eagle Farm,2,7,Sunset Soiree,55.5,86.9,2,Angela Jones,1.700000048,T J Gollan,7,17,1,1840,4,11,1,88.1
7/11/2023,Eagle Farm,2,9,December Diamond,54,72.85833341,1,Jaden Lloyd,26,P P Jenkins,6,23,7,1840,6,20,4,74.15
7/11/2023,Eagle Farm,2,11,The Love Rocket,52,82.99444444,4,Taylor Marshall,5.5,Jason Edwards,8,9,2,1840,6,29,3,75.40000014
7/11/2023,Eagle Farm,3,1,Mishani Raider,57,69.75833355,4,B Wheeler,21,L G Ross,0,234,11,1000,3,9,10,39.27499895
7/11/2023,Eagle Farm,3,2,Risky Investment,59,63.1125,8,Ryan Maloney,41,Ryan Tyrell,0,311,4,1000,3,4,3,73.32500013
7/11/2023,Eagle Farm,3,4,Cunnamulla Fella,58,69.9,5,Martin Harley,10,R L Heathcote,2,34,1,1000,3,2,2,76.1
7/11/2023,Eagle Farm,3,5,She's A Rogue,58,73.37500026,9,R Dolan,4.400000095,Chris Munce,0,158,3,1000,3,8,4,72.25000007
7/11/2023,Eagle Farm,3,6,Town Crier,58,83.5,6,Boris Thornton,2.599999905,S O'Dea & M Hoysted,0,132,1,1000,3,1,5,69.225
7/11/2023,Eagle Farm,3,7,Hayai Uma,57.5,75.3,1,Taylor Marshall,21,P W Webster,4,18,1,1000,3,7,9,59.74999948
7/11/2023,Eagle Farm,3,8,Femme Fatale,55,67.82499974,10,Ceejay Graham,4.800000191,K M Schweida,0,129,5,1000,3,3,1,73.7
7/11/2023,Eagle Farm,3,12,Mishani Mystique,54.5,60.67093084,2,S T Collett,51,L G Ross,1,18,6,1000,3,14,8,57.34999948
7/11/2023,Eagle Farm,3,14,Boom Boom Bella,53.5,68.4,7,Angela Jones,17,T J Gollan,3,17,1,1000,3,4,7,65.35000026
7/11/2023,Eagle Farm,3,15,Beauline,53,68.30000052,3,Damien Thornton,11,C J Waller,4,13,6,1000,3,5,6,65.225
7/11/2023,Eagle Farm,4,3,Lightfast,58.5,80.44230769,6,Angela Jones,41,P W Webster,0,185,2,1000,5,15,8,60.82499948
7/11/2023,Eagle Farm,4,4,El Padrino,58.5,81.95,2,Kyle Wilson-Taylor,6.5,Adam Campton,1,12,2,1000,4,13,5,79.79999974
7/11/2023,Eagle Farm,4,5,Carribean King,58,84.83809523,7,Ryan Maloney,8.5,S W Kendrick,0,123,2,1000,5,23,7,67.57500052
7/11/2023,Eagle Farm,4,6,Deb's Ellie,54.5,64.2541671,5,Olivia Webb,7.5,M A Kropp,0,101,11,1000,4,17,4,78.52499987
7/11/2023,Eagle Farm,4,7,Deep Rouge,57.5,81.22962968,3,Damien Thornton,2.5,B J Lockwood,0,80,4,1000,6,16,1,91.1
7/11/2023,Eagle Farm,4,8,Serigala,57.5,75.2875,1,R Dolan,14,T D Cowan,3,17,9,1000,4,16,6,78.725
7/11/2023,Eagle Farm,4,9,Burning Bell,57,70.96249978,4,Martin Harley,5,A J & T Edmonds,0,479,10,1000,5,6,3,81.62500013
7/11/2023,Eagle Farm,4,10,Titans,57,84.44999997,8,J Byrne,10,R Severino,3,20,2,1000,5,21,2,86.29999993
7/11/2023,Eagle Farm,5,1,Better Be Nordy,57.5,77.56249978,3,R Dolan,6,R L Heathcote,0,104,5,1200,4,5,1,76.7
7/11/2023,Eagle Farm,5,5,Caspernova,56,NULL,2,Taylor Marshall,21,R L Heathcote,0,NULL,NULL,1200,3,0,2,74.81249997
7/11/2023,Eagle Farm,5,8,Ashilla,55.5,77.90833333,5,N Thomas,10,Belinda Mair,2,16,2,1200,4,7,4,67.07916667
7/11/2023,Eagle Farm,5,9,Ever So Clever,55.5,69.95000026,4,Damien Thornton,15,T J Gollan,2,13,4,1200,4,5,5,66.85000022
7/11/2023,Eagle Farm,5,11,Miss Bacall,55.5,69.40416689,6,Jaden Lloyd,21,P P Jenkins,1,37,5,1200,5,5,6,64.09999956
7/11/2023,Eagle Farm,5,12,Flying D'amore,52,NULL,8,B Wheeler,1.899999976,Annabel Neasham,0,NULL,NULL,1200,3,0,3,67.48750022
7/11/2023,Eagle Farm,5,13,Guchi Diva,52,65.65185224,9,Ceejay Graham,18,Desleigh Forster,2,20,8,1200,3,5,9,53.50833377
7/11/2023,Eagle Farm,5,14,Hearts Are Racing,54,73.275,7,Angela Jones,7.5,T J Gollan,1,25,2,1200,3,2,8,55.33749913
7/11/2023,Eagle Farm,5,16,Casanova Man,57.5,55.42083355,10,Dale Smith,26,S P Ryan,0,168,4,1200,4,2,7,64.55416623
7/11/2023,Eagle Farm,5,19,La Bella Diva,55.5,67.125,1,Justin P Stanley,20,P J Wallace,0,129,7,1200,4,1,10,53.55833421
7/11/2023,Eagle Farm,6,1,Motion Legend,58,80.2,3,Jake Molloy,10,Jack Bruce,6,16,1,1600,4,12,6,78.41562484
7/11/2023,Eagle Farm,6,2,Lucky Exchange,60.5,73.8027777,9,M Rodd,21,William Kropp,7,13,6,1600,5,19,5,81.79062516
7/11/2023,Eagle Farm,6,3,My Pins,58,78.56875008,11,Ceejay Graham,5.5,S B Laming,2,24,3,1600,5,12,7,77.55624984
7/11/2023,Eagle Farm,6,4,Moktaffy,58.5,74.43571438,8,Martin Harley,8,C J Waller,2,17,7,1600,6,29,8,75.72187533
7/11/2023,Eagle Farm,6,5,Contrition,58,73.72812508,2,S T Collett,41,P P Jenkins,1,16,6,1600,7,33,9,75.14999967
7/11/2023,Eagle Farm,6,7,Binding,55.5,77.025,5,B Wheeler,3.599999905,D L Freedman,1,17,6,1600,4,16,2,80.88437498
7/11/2023,Eagle Farm,6,8,Sea Ripple,57.5,74.06153856,4,R Dolan,7.5,Chris Munce,3,24,13,1600,5,15,1,83
7/11/2023,Eagle Farm,6,9,Tairua,57.5,71.69687516,7,Jake Bayliss,31,P P Jenkins,4,24,9,1600,6,15,4,79.73437504
7/11/2023,Eagle Farm,6,11,Happisburgh,56.5,81.6,6,Jaden Lloyd,6,B J Lockwood,11,12,1,1600,6,20,3,81.16874996
7/11/2023,Eagle Farm,6,12,Lesmurdie,56.5,65.03333372,1,Kyle Wilson-Taylor,81,Adam Campton,2,12,7,1600,8,20,11,71.19999984
7/11/2023,Eagle Farm,6,15,Bella Tivaci,54.5,76.77647058,10,Damien Thornton,9,C J Waller,5,20,2,1600,4,14,10,71.83437516
7/11/2023,Eagle Farm,7,1,Russian Sub,59,78.28461538,1,Justin P Stanley,11,H R Richardson,5,10,2,1400,4,12,7,69.78928534
7/11/2023,Eagle Farm,7,2,Crazy Brave,56.5,75.2037039,4,B Wheeler,8.5,Annabel Neasham,2,20,3,1400,4,6,5,70.34285714
7/11/2023,Eagle Farm,7,4,Warby,58.5,73.50416656,2,Ryan Maloney,2.700000048,T J Gollan,1,13,4,1400,4,9,1,79.8
7/11/2023,Eagle Farm,7,5,Brasco,57.5,73.67500011,6,Damien Thornton,26,C J Waller,4,13,5,1400,4,7,8,68.39285696
7/11/2023,Eagle Farm,7,7,Paris Avenue,56.5,63.05416645,3,Boris Thornton,15,S O'Dea & M Hoysted,2,13,8,1400,4,7,9,62.48571429
7/11/2023,Eagle Farm,7,8,Winsome Star,56.5,78.00357143,5,Jaden Lloyd,3.599999905,J G Symons & S Laxon,2,13,2,1400,3,3,3,75.84285705
7/11/2023,Eagle Farm,7,9,Jovita,56,75.62499995,10,Taylor Marshall,16,D L Freedman,3,13,2,1400,4,5,2,77.21071426
7/11/2023,Eagle Farm,7,10,Old Song,56,75.92105231,7,S Cormack,19,Ms P Barron,0,199,11,1400,4,4,4,73.28214295
7/11/2023,Eagle Farm,7,11,West Cork,56,75.71249999,9,J Byrne,9,Mitch Faulkner,0,76,3,1400,4,8,6,69.35357105
7/11/2023,Eagle Farm,7,14,More Max,51,71.9,8,Melea Castle,81,Linda Gersekowski,5,12,1,1400,5,29,10,42.56785789
7/11/2023,Eagle Farm,8,1,Lately,60.5,78.9,4,Boris Thornton,17,D L Freedman,6,16,1,2418,5,14,14,49.45000114
7/11/2023,Eagle Farm,8,2,Unzaga,57.5,78.1,6,Ceejay Graham,13,A J & T Edmonds,6,10,1,2418,5,18,9,68.5
7/11/2023,Eagle Farm,8,3,Viadelamore,56.5,60.45000029,2,B Wheeler,31,P L Shailer,11,12,7,2418,5,20,10,66.49999971
7/11/2023,Eagle Farm,8,4,A Deel Of Humour,58,78.55000029,10,J Byrne,15,Michael Morrison,10,10,6,2418,6,22,8,69.35000029
7/11/2023,Eagle Farm,8,5,Endless Mystery,57.5,77.15,1,S T Collett,61,J L Johnston,5,16,6,2418,7,30,7,70.89999986
7/11/2023,Eagle Farm,8,6,Kureder,57.5,78.4,14,Martin Harley,3.200000048,C J Waller,5,27,2,2418,4,10,1,79
7/11/2023,Eagle Farm,8,7,Enunciation,57,74.2,13,Jaden Lloyd,26,K M Schweida,11,17,1,2418,5,26,5,72.74999986
7/11/2023,Eagle Farm,8,8,Skylon,56.5,77.1,9,Jake Bayliss,18,C J Waller,5,27,1,2418,4,11,2,76.10000004
7/11/2023,Eagle Farm,8,9,Classic Deel,56,81.5,3,Ryan Maloney,2.700000048,K A Lees,8,13,3,2418,5,19,3,75.55
7/11/2023,Eagle Farm,8,10,I Prefer Minties,55.5,76.01515166,8,Angela Jones,16,T J Gollan,5,17,6,2418,5,10,11,64.80000057
7/11/2023,Eagle Farm,8,13,Only Love,54.5,73.94999986,12,Kyle Wilson-Taylor,12,C J Waller,7,27,8,2418,4,7,6,70.6
7/11/2023,Eagle Farm,8,14,Sir Zino,54.5,70.89999986,7,R Dolan,26,C J Waller,7,10,4,2418,4,11,12,54.55000029
7/11/2023,Eagle Farm,8,15,Delaney's Girl,54,70.2,5,J L Taylor,101,M A Kropp,11,10,2,2418,5,29,4,71.7
7/11/2023,Eagle Farm,8,18,Mt Mort Shark,52.5,61.19999971,11,Olivia Webb,151,M A Kropp,8,10,7,2418,6,34,13,44.25
7/11/2023,Eagle Farm,9,1,Richon,58.5,85.6,9,B Wheeler,1.700000048,Peter Robl,1,20,1,1200,4,10,1,87.1
7/11/2023,Eagle Farm,9,3,Mob Buster,60,78.11250016,8,Boris Thornton,21,Gary Doughty,5,17,7,1200,6,24,5,83.71666667
7/11/2023,Eagle Farm,9,4,Fastconi,58,77.4642859,10,Jake Bayliss,31,Natalie McCall,8,17,10,1200,6,38,9,77.30416689
7/11/2023,Eagle Farm,9,5,Mocambo,57,82.1,4,Justin P Stanley,61,M J Lakey,0,685,1,1200,7,27,8,77.87916667
7/11/2023,Eagle Farm,9,7,Light Of Boom,56.5,77.27500011,6,Angela Jones,10,Adam Campton,3,17,7,1200,5,21,3,82.74999989
7/11/2023,Eagle Farm,9,8,Hidden Eyes,56,80.59523822,11,Martin Harley,17,Donald Baker,4,17,3,1200,7,35,11,69.51666623
7/11/2023,Eagle Farm,9,9,Iring,55.5,80.49166678,2,S Cormack,15,Ms P Barron,8,24,7,1200,5,28,2,83.09583336
7/11/2023,Eagle Farm,9,11,Bundyandcoke,55,80.97857143,3,J L Taylor,16,Alan Robinson,0,223,4,1200,6,28,7,77.88333344
7/11/2023,Eagle Farm,9,12,Tranquil Bay,55,80.34642867,1,Taylor Marshall,7,R L Heathcote,5,13,4,1200,5,22,6,79.48750022
7/11/2023,Eagle Farm,9,14,Mishani Fraudster,54,76.30833333,5,S T Collett,21,L G Ross,10,24,2,1200,6,48,10,73.6458329
7/11/2023,Eagle Farm,9,15,Jimmy's Dream,54,76.34615344,7,Kyle Wilson-Taylor,31,S O'Dea & M Hoysted,3,24,15,1200,6,21,4,80.52083344
7/11/2023,Echuca,1,1,Ocean Raider,71.5,57.96438348,4,W Gordon,1.700000048,R Griffiths & M De Kock,8,8,5,1600,5,23,2,80.984375
7/11/2023,Echuca,1,2,Tutankhamun,71.5,63.30000014,7,T Ryan,12,Rhys Archard,8,21,4,1600,5,24,8,57.09375066
7/11/2023,Echuca,1,3,Capablanca,71,63.5,3,A N Kuru,9,Paul & Tracey Templeton,1,21,1,1600,4,5,6,71.81874934
7/11/2023,Echuca,1,4,Lottaroc,69.5,61.04999998,6,Campbell Rawiller,4.400000095,D M Noonan,2,10,2,1600,5,14,1,85.4
7/11/2023,Echuca,1,5,Vancouver Khan,69,56.70625,1,Lee Horner,17,B A Charry,3,17,10,1600,5,13,5,71.59374967
7/11/2023,Echuca,1,6,Kia Hohe,68,NULL,5,Mr N Newton,26,Micheal Newton,5,17,3,1600,6,25,4,70.79374967
7/11/2023,Echuca,1,7,Starboard Light,68,61.45000029,2,Chris Mc Carthy,16,Mitchell Freedman,5,24,9,1600,5,13,7,64.77812467
7/11/2023,Echuca,1,8,Sir William Bruce,67.5,56.00000029,8,R O'Sullivan,41,J D Pearson,9,7,7,1600,6,22,3,71.25312467
7/11/2023,Echuca,2,1,Botti,70.5,63.05000029,5,Lee Horner,4.400000095,Patrick Payne,8,13,9,3200,8,49,2,82.6
7/11/2023,Echuca,2,2,Royal Crown,69,68.10000014,4,W Gordon,3,M C Kent,1,24,7,3200,7,38,8,66.10000029
7/11/2023,Echuca,2,4,San Remo,68,51.05000057,8,R O'Sullivan,18,Dane Smith,1,16,10,3200,10,84,1,82.1
7/11/2023,Echuca,2,5,Da Deputy,66,55.95000029,7,D M Parker,18,D M Noonan,2,24,7,3200,9,38,4,76.60000014
7/11/2023,Echuca,2,6,Twin Spinner,65.5,49.49999971,6,Chris Mc Carthy,26,Patrick Payne,2,11,8,3200,9,51,6,69.74999986
7/11/2023,Echuca,2,7,Bold Jakkal,65,66.20000007,9,A N Kuru,2.700000048,Patrick Payne,7,7,2,3200,5,10,3,77.60000004
7/11/2023,Echuca,2,9,Pierro Rosso,65,53.79999971,1,Campbell Rawiller,18,Logan McGill,12,11,7,3200,6,34,5,70.40000029
7/11/2023,Echuca,2,10,Unvanquishable,65,58.85,3,T Ryan,17,B A Charry,12,7,3,3200,6,33,9,40.54999943
7/11/2023,Echuca,2,11,There For You,65,52.05000057,2,Mr N Newton,101,Dane Smith,5,15,9,3200,8,60,7,68.15000029
7/11/2023,Echuca,3,2,Game As Ned,59.5,NULL,10,B Rawiller,7.5,Patrick Payne,0,NULL,NULL,1000,4,0,2,67.575
7/11/2023,Echuca,3,3,Kool Kat,57.5,53.41111082,8,Thomas Prebble,51,Olivia Osborne,1,10,8,1000,4,4,8,51.67500052
7/11/2023,Echuca,3,4,Lucky Prize,59.5,66.7,5,Fred W Kersley,3,J E & C Ledger,2,17,2,1000,4,6,1,77.2
7/11/2023,Echuca,3,5,Talktomegoose,59.5,NULL,6,Lachlan King,21,Micheal Newton,0,NULL,NULL,1000,4,0,9,51.35000105
7/11/2023,Echuca,3,7,Biosphere,58,51.33076869,4,Neil Farley,12,Ben Brisbourne,0,150,5,1000,3,1,4,65.27499974
7/11/2023,Echuca,3,9,Fields Of France,57.5,54.05,7,Logan McNeil,31,Ms C Jeffery,0,254,4,1000,6,7,7,53.87499974
7/11/2023,Echuca,3,11,Lovely Llama,55.5,32.27499895,9,Rose Hammond,41,Olivia Osborne,3,17,11,1000,4,9,10,43.20000052
7/11/2023,Echuca,3,12,Starlight Glow,53.5,57.16666667,1,Lauren Burke,16,D P Dwyer,0,170,9,1000,4,4,6,52.60000052
7/11/2023,Echuca,3,15,Tookay Pete,59.5,59.02500026,3,Stephen Brown Jnr,81,Dean Grass,0,67,5,1000,4,2,3,67.30000026
7/11/2023,Echuca,3,17,Bigcat,58,NULL,2,Zac Spain,2.5,R Griffiths & M De Kock,0,NULL,NULL,1000,3,0,5,63.07500052
7/11/2023,Echuca,4,1,A Magic Gust,59.5,68.7,2,Logan McNeil,19,D J O'Prey,1,17,3,1200,5,15,3,74.86666664
7/11/2023,Echuca,4,3,It's Maui's Gold,59.5,70.13846154,5,R Beattie,10,Nathan Hobson,2,7,2,1200,4,6,5,69.825
7/11/2023,Echuca,4,4,Jimmy Odd Sock,59.5,55.26816143,8,Tahlia Hope,31,J J Roberts,1,14,6,1200,4,8,8,56.30416754
7/11/2023,Echuca,4,5,Lottwon,59.5,60.52083344,7,Lachlan King,2.099999905,Ben Brisbourne,2,52,2,1200,4,3,1,76.7
7/11/2023,Echuca,4,6,Mutsuhito,57.5,59.69999971,3,Rose Hammond,26,Ms G Johnstone,0,178,7,1200,4,7,2,73.26666664
7/11/2023,Echuca,4,7,Zartamay,59.5,56.26666667,4,Mr M Aitken,51,Leon & Troy Corstens,2,11,8,1200,4,6,4,70.05416645
7/11/2023,Echuca,4,12,Inspired Choice,56,NULL,6,Zac Spain,10,Ben Will & Jd Hayes,0,NULL,NULL,1200,3,0,6,57.40000044
7/11/2023,Echuca,4,16,Manhattan Belle,57.5,43.67500087,10,J Keating,151,M Sell,2,23,9,1200,4,2,7,55.16250044
7/11/2023,Echuca,4,17,All That's Gold,57.5,45.13846113,9,Neil Farley,151,M Sell,2,17,8,1200,5,2,9,53.78749956
7/11/2023,Echuca,4,18,Minashigo,58,27.28325128,1,Laura Lafferty,151,Claire Patterson,3,8,10,1200,3,3,10,19.81250175
7/11/2023,Echuca,5,1,Cryostat,59.5,64.98771948,9,Logan McNeil,19,Aaron Laing,1,51,8,1400,4,1,3,60.34285714
7/11/2023,Echuca,5,2,Rocket Ralph,59.5,31.70000057,1,Stephen Brown Jnr,101,Ms A Macpherson,0,178,11,1400,4,3,13,48.36071354
7/11/2023,Echuca,5,3,Sniper's Choice,59.5,NULL,2,R Mc Leod,31,Ms R Hoysted,0,NULL,NULL,1400,4,0,10,49.93214248
7/11/2023,Echuca,5,4,Sweat And Tears,59.5,54.06562566,3,J Keating,41,M Sell,2,16,11,1400,4,4,8,53.66428553
7/11/2023,Echuca,5,5,Big Green Truck,58,54.28749956,8,Mr M Aitken,26,R D Purcell,1,22,6,1400,3,1,11,47.74999963
7/11/2023,Echuca,5,7,Sir Callahan,58,56.86666667,12,Fred W Kersley,21,Ms D Gaskin,2,19,7,1400,3,2,14,23.58928496
7/11/2023,Echuca,5,8,Slate Ripper,58,63.73928567,13,Lachlan King,4.199999809,Ben Brisbourne,1,19,4,1400,3,1,4,58.75000037
7/11/2023,Echuca,5,9,Boulder Bear,55.5,NULL,6,Thomas Prebble,151,Rhys Archard,2,17,7,1400,4,3,7,50.66071391
7/11/2023,Echuca,5,10,Skyler's Princess,57.5,55.76143451,10,Neil Farley,11,M Sell,2,14,5,1400,7,13,6,55.20714248
7/11/2023,Echuca,5,11,Sosoomee,57.5,49.32916754,14,Tahlia Hope,81,Rhys Archard,1,21,9,1400,5,1,5,57.76071429
7/11/2023,Echuca,5,12,Spin One,57.5,41.90000095,5,Ms S Hunter,101,Bryan Maher,1,21,8,1400,6,1,12,47.15357218
7/11/2023,Echuca,5,13,Squaw,55.5,44.09999948,7,Rose Hammond,8,R F Donat,1,17,10,1400,4,9,9,50.07142876
7/11/2023,Echuca,5,14,Tarakash,57.5,64.51071426,11,Laura Lafferty,7,Tim Davies,2,19,2,1400,4,2,1,66.6
7/11/2023,Echuca,5,15,Bill Boulder,59.5,61.76071391,4,B Rawiller,2.5,Ben Will & Jd Hayes,2,17,7,1400,4,11,2,60.73571438
7/11/2023,Echuca,6,1,Hay Cliffy,62,65.85000024,4,Hannah Le Blanc,41,A G Pace,3,10,4,1400,8,31,7,65.92499963
7/11/2023,Echuca,6,2,Diddley Squat,58.5,52.78846134,10,Caitlin Hollowood,7.5,T Busuttin & N Young,6,16,11,1400,4,10,6,67.64285714
7/11/2023,Echuca,6,3,Jet Jitsu,62,69.90714286,7,W Gordon,2.5,Andrew Bobbin,4,15,5,1400,5,20,3,77.31785714
